Date,Close,High,Low,Open,Volume
2025-04-16,132.14427185058594,133.6726750471502,128.2988949110266,130.13882848282628,10417200
2025-04-17,133.0399169921875,134.4904377867759,132.1150852070994,133.74084557457985,7135900
2025-04-21,132.53366088867188,132.93280358413782,129.8273040711452,131.16100811914353,8128300
2025-04-22,135.06480407714844,135.41526832667728,132.87440623123976,133.12751352356045,8228000
2025-04-23,136.73924255371094,140.06864549265077,136.07724792563806,138.80307932350632,9073500
2025-04-24,143.3104248046875,143.90426654515096,138.22870102028472,138.99776744420384,8810600
2025-04-25,144.62466430664062,145.24771020328487,142.21036331396743,142.21036331396743,5145600
2025-04-28,143.70957946777344,145.3450844248625,141.58733423649127,144.2547428352739,5743500
2025-04-29,142.98916625976562,144.33260007802886,141.6651919479313,142.77499285236706,6692000
2025-04-30,144.52732849121094,144.90699686888877,140.0686500647512,141.35367578358898,10851900
2025-05-01,131.62831115722656,135.2789741431709,131.29730642368247,135.11346434910598,22836600
2025-05-02,136.1064453125,137.66406742129482,133.65319569025303,134.19837382654094,13185600
2025-05-05,135.74624633789062,137.04101651163657,134.62670084628627,134.6364454539062,7165300
2025-05-06,136.19407653808594,137.07024466622028,133.81872403201507,134.1691883123513,6957900
2025-05-07,140.47752380371094,140.86692193902886,136.53480455162372,136.66136563016605,10196400
2025-05-08,141.25633239746094,143.5927508766705,140.0783785491665,141.78202135617784,8489100
2025-05-09,141.33421325683594,143.0865347061711,140.76959037471642,141.80150887971718,6217100
2025-05-12,148.09036254882812,150.2710306808412,145.86103079190465,149.99844902116286,11414600
2025-05-13,147.33103942871094,149.2293814679555,146.96111563041438,147.98328952144686,10160900
2025-05-14,148.9275665283203,149.20989276752715,146.44511287591956,147.90537798267474,6971200
2025-05-15,148.56739807128906,149.3267348688479,146.20176046767313,147.6912447985942,6941200
2025-05-16,148.46031188964844,149.00547524837808,147.29210257028672,148.82050592568322,6668000
2025-05-19,149.6284942626953,149.74532557180274,146.13359668876723,146.56194349479676,7241100
2025-05-20,149.74534606933594,149.81348405893948,147.90539753123815,148.98599444724218,5269500
2025-05-21,147.3018341064453,151.9941606593486,146.83455334396706,149.51170654156633,9684500
2025-05-22,143.46620178222656,147.56468649911827,143.3201811855507,147.37971717360375,9539100
2025-05-23,141.52891540527344,142.6095123044748,138.01454304432,139.62082890724173,8994600
2025-05-27,144.69281005859375,145.39373851480482,142.55107596762372,143.64141737427715,9788800
2025-05-28,143.6901092529297,145.53004290846147,143.45646146087023,144.87779286703872,7032300
2025-05-29,144.41049194335938,146.51327743038448,143.33963969216796,145.8902315291829,5980700
2025-05-30,141.35366821289062,144.09897391566986,139.67922959727755,144.07949955374346,13755600
2025-06-02,142.7458038330078,143.31044152544112,140.6527480129312,140.96427840375785,6419500
2025-06-03,144.99459838867188,145.8123433172603,141.65545098172436,142.82367499923402,6164100
2025-06-04,145.1016845703125,146.0751946783259,143.4759244724804,146.02651620200814,7143800
2025-06-05,144.51406860351562,146.98205502488273,143.9656304973935,145.72847794122714,5605500
2025-06-06,146.15940856933594,147.48153304117062,145.97332813888502,146.70784671562163,5794700
2025-06-09,152.20204162597656,152.89737748887788,148.04955801901383,148.67634658762913,10589400
2025-06-10,155.84524536132812,156.21739124440217,151.86905422030858,152.96593041264023,9068400
2025-06-11,156.18801879882812,158.79311481784407,154.44476265228496,156.69728917290914,8859900
2025-06-12,155.42410278320312,156.3153220990983,154.68958432492352,155.71791315527824,5689400
2025-06-13,151.52627563476562,153.92569982009846,151.2520565818029,153.1128308617383,8446400
2025-06-16,153.63189697265625,155.17928452974687,152.42729072052418,153.78859785171264,8686300
2025-06-17,151.27163696289062,154.32722901376684,151.20307473271035,153.41641834086857,7146900
2025-06-18,150.45877075195312,152.87778615006036,149.9886681635593,151.80048639809556,6708700
2025-06-20,148.19647216796875,151.91802092518444,147.52071270025607,151.04639282980014,15501900
2025-06-23,149.9788818359375,150.35104265377453,146.590296618758,148.1083044904535,6860700
2025-06-24,152.495849609375,153.0736672764077,150.968038487862,151.53606795410056,7692700
2025-06-25,152.71128845214844,153.29890924000765,151.39895229558925,152.87779246563522,5280100
2025-06-26,154.92466735839844,155.14991554749332,152.6917319831622,153.26954970223224,6278200
2025-06-27,155.26742553710938,157.77459480877476,154.31746193491773,155.37515552512554,22100300
2025-06-30,155.97256469726562,156.56018553129329,154.54271024832016,155.12052793736225,7988200
2025-07-01,156.10968017578125,158.31323597154628,154.71899342237896,154.9540447537021,8942300
2025-07-02,158.9694061279297,159.42969066392476,155.52206160161265,156.38388652532845,8916400
2025-07-03,158.86166381835938,160.57554027588597,158.74413069947644,159.6745177876561,4280800
2025-07-07,154.82672119140625,158.15654775681796,154.31746572991395,157.78438689018833,7187400
2025-07-08,156.15863037109375,158.48950719699394,155.3359732362409,156.17822171539515,6879100
2025-07-09,156.0607147216797,158.14673725285502,154.98341486515292,156.109670670216,4190100
2025-07-10,155.8060760498047,156.98130277732474,154.5329075350669,155.70814920640555,5674400
2025-07-11,154.209716796875,155.88441060335919,153.9061032649711,155.71792153711215,5907700
2025-07-14,151.1051483154297,153.2695362006355,150.31187067882067,153.19118576267417,7382600
2025-07-15,151.1149444580078,153.47520085684334,150.9386522448089,153.06385734065165,6467300
2025-07-16,150.8896942138672,151.31081098078147,148.41190472587013,151.11494236956977,7106700
2025-07-17,149.4598388671875,150.3608465176609,148.66656120447826,149.8417879249297,7018600
2025-07-18,151.60462951660156,152.2216149278838,149.57735117488275,149.88094978014857,7433900
2025-07-21,155.6885528564453,156.62872823071714,151.71236150182236,151.7221497027021,7662300
2025-07-22,154.7288055419922,155.75711968460266,152.94636646633666,155.67878418010397,6951600
2025-07-23,156.5797576904297,156.73644360899428,153.6906397116097,155.31637753522827,7296200
2025-07-24,155.56121826171875,155.80605775719886,153.5535314100186,155.08134241462056,5014800
2025-07-25,155.1302947998047,155.91378415613028,154.16073998398895,155.6199737795311,4808200
2025-07-28,157.72560119628906,158.61682051933929,155.87461526431665,156.4622210693681,9627300
2025-07-29,158.73435974121094,160.2229882102832,157.81376075301912,158.69517704938835,9460900
2025-07-30,155.7766876220703,159.8997915502677,154.73857048954372,159.63536069490902,14382500
2025-07-31,143.73060607910156,153.5633709143017,142.5749705598386,149.94953671432847,24440100
2025-08-01,145.13107299804688,146.09083971056504,142.78060469268536,143.43678774206913,12706700
2025-08-04,144.46510314941406,147.67739641513657,144.0341981525444,145.4444612168616,8150200
2025-08-05,143.681640625,145.58158288138299,142.66309978143073,145.45427648380138,7794500
2025-08-06,142.82957458496094,143.68162625120848,141.1352893408382,143.62285221533583,8475700
2025-08-07,142.88833618164062,145.25839585739038,141.82083947375332,145.25839585739038,6753500
2025-08-08,144.51406860351562,144.96457987286885,142.6826738683255,143.32905375503412,5028700
2025-08-11,144.91561889648438,147.94183183153325,144.66099117088464,145.5032397325682,6215900
2025-08-12,150.5567169189453,150.72320600311858,145.50324046714985,145.71868550139507,9304100
2025-08-13,153.357666015625,153.8669363611628,150.45877469693906,150.79175283125267,7103300
2025-08-14,154.82672119140625,155.3751593461327,151.7025664059264,151.7025664059264,6294800
2025-08-15,154.5916748046875,155.972558303555,153.45561587550725,154.77774028214435,7583700
2025-08-18,155.6199951171875,156.4524554743909,153.99427203888717,154.52311883422468,4774400
2025-08-19,153.0247039794922,156.13905558184982,152.8288353471622,155.78650100994707,6396500
2025-08-20,152.23143005371094,153.40665682044917,150.2923051414019,153.1618172880529,7151700
2025-08-21,150.94847106933594,151.99637648175536,149.89076251172096,151.6242305597971,4997300
2025-08-22,154.74835205078125,156.58954987102464,151.36956994280766,151.63400078682108,7711500
2025-08-25,153.19117736816406,154.7875356985369,152.19222801866925,154.35661578527183,4653000
2025-08-26,155.88441467285156,156.65811587928738,154.1607499327518,154.40558943841575,9173000
2025-08-27,156.47203063964844,156.6678992493771,154.54269419899632,155.09113228376336,4549900
2025-08-28,157.48077392578125,157.89210250437355,155.74730603157127,156.60914587842234,8156300
2025-08-29,157.41221618652344,158.2642678572016,156.10966817853776,156.2369895078637,9949100
2025-09-02,155.50245666503906,155.65915752613427,151.40874753968916,154.56228138610112,7520300
2025-09-03,154.03343200683594,156.27617029674576,152.83861399732456,156.10966627866065,6336400
2025-09-04,157.3033905029297,157.45112419199032,152.1423448847586,153.84627189031576,7781200
2025-09-05,157.43142700195312,161.0264355295445,156.75182195018758,157.6678159417855,7954200
2025-09-08,157.82542419433594,157.8746587447564,155.6290161950222,157.8746587447564,7019700
2025-09-09,156.26922607421875,159.16492691608497,155.19565441019276,157.95345042257858,6126000
2025-09-10,156.5548553466797,156.8109471493074,154.25011929620013,156.22982615563333,8256900
2025-09-11,159.07627868652344,159.62785294220978,155.57978393886154,156.79124545698423,8360200
2025-09-12,159.39144897460938,159.88391467062107,157.17535334255675,158.89898327859768,5430600
2025-09-15,158.7906494140625,160.2286409134762,157.79587406093765,158.96792986103355,5604800
2025-09-16,161.66664123535156,162.5136828501492,159.0664229109036,159.38160817634488,7997500
2025-09-17,162.76976013183594,163.86303460296418,160.77035056293144,162.198498108026,6057800
2025-09-18,165.59652709960938,166.3155228396159,163.72514835439344,164.36536280493877,10421200
2025-09-19,164.33580017089844,167.02465852233252,163.7842259959867,166.62083306580877,19444400
2025-09-22,167.16256713867188,167.6550328643859,163.41982461747318,164.33581868230908,6196600
2025-09-23,166.97543334960938,168.27555012288337,165.76397183186717,167.26107189625068,5468400
2025-09-24,170.9348602294922,171.8114486397414,166.12838982963848,166.50266859879935,9213700
2025-09-25,167.12315368652344,169.37865502148463,165.40938265926897,168.63011256362665,8093700
2025-09-26,166.650390625,168.35431774659537,165.5965218372597,167.1231534910489,4846000
2025-09-29,162.80917358398438,167.28075580628283,162.27730217863726,166.65040027210725,7523100
2025-09-30,163.8531951904297,164.32595807421473,162.39550086525685,163.14404335032157,5593300
2025-10-01,163.9812469482422,164.2570265593791,162.0113839950576,163.30164182477563,6153000
2025-10-02,166.30567932128906,166.98526938927986,164.66083059439728,165.2222487279222,5499500
2025-10-03,166.6306915283203,169.1619725083834,166.1973343248855,166.30567738295943,5137900
