Date,Close,High,Low,Open,Volume
2023-02-09,94.1749267578125,99.15080093480049,92.80705120953134,99.12106582502693,119455000
2023-02-10,93.73880004882812,95.89963977995525,93.42161291225615,94.61106278381658,54980700
2023-02-13,93.77845764160156,94.36326840393785,93.01522106425257,93.90731232762349,50076100
2023-02-14,93.84782409667969,94.01632809123518,91.44909615264258,93.60002143562618,54726100
2023-02-15,96.08797454833984,96.26639278959044,93.32249559012467,93.65950362229911,50169000
2023-02-16,94.67053985595703,96.8214653459122,93.90730335156145,94.53177095740106,42462600
2023-02-17,93.52072143554688,94.72008539046281,92.39074192224304,94.0163267505867,34284100
2023-02-21,90.98323059082031,92.28171418116946,90.91384614467198,92.18259462414863,33629300
2023-02-22,90.84446716308594,91.30042320267887,89.81360707091751,90.89402316340856,30884000
2023-02-23,90.09114837646484,91.13192273411576,88.97108290274596,91.11209428334512,41206400
2023-02-24,88.34660339355469,89.09992561252551,87.8014420680175,88.65388384050988,36585100
2023-02-27,89.0801010131836,89.36755300004886,88.55475303297936,89.0801010131836,27502300
2023-02-28,89.2684326171875,90.42815487570596,88.534938821612,88.54485304599933,30142000
2023-03-01,89.56580352783203,90.22991291205538,88.88186569379845,89.18914616715412,31111200
2023-03-02,91.1913833618164,91.46892114468274,88.80256197209034,88.87195398014434,32204400
2023-03-03,92.82688903808594,92.90618771372029,91.63743159058448,91.66717426570082,35160100
2023-03-06,94.29386901855469,95.1264899199855,93.1738036755349,93.19362456165446,32639300
2023-03-07,93.03504180908203,94.8291308506661,92.70794044588578,94.14520057401873,27835500
2023-03-08,93.42161560058594,95.11658511938656,93.17381290668519,93.29276092219925,34103300
2023-03-09,91.50858306884766,94.69036890987229,91.09227633727548,93.22338112366414,28813500
2023-03-10,89.83342742919922,91.97444627624094,89.60545319191515,91.35989288962611,35941000
2023-03-13,90.3092041015625,91.75637076191212,88.6340556613181,89.29816499049838,37335600
2023-03-14,93.1440658569336,93.5306374048924,91.62751477458181,91.74645521251553,36050200
2023-03-15,95.2652587890625,96.07805124185921,91.82575652926289,92.40066053699009,50622100
2023-03-16,99.43826293945312,100.30061902134946,94.66062738841612,95.35447189407667,65492000
2023-03-17,100.7268295288086,101.93610017608884,99.2201850976227,99.3787824324158,61028500
2023-03-20,100.3303451538086,100.85568559854943,98.9922122627572,99.2400149300755,32960400
2023-03-21,103.9978256225586,104.17624385241345,100.33034902951017,100.36008414076306,42110300
2023-03-22,102.46145629882812,105.65314851003183,102.4218069619865,103.35353990958235,43427400
2023-03-23,104.67185974121094,105.36571184374247,103.54188002584578,104.13660499777403,40797800
2023-03-24,104.51325225830078,104.56280825287806,102.92730918508741,104.06720293308314,30393300
2023-03-27,101.5594482421875,103.83923589570183,101.03410777688019,103.70046700155793,31120900
2023-03-28,100.14201354980469,101.54953089706174,98.86335086819658,101.53962423516843,32057900
2023-03-29,100.49884796142578,101.58917817223534,99.76535419231203,101.38102484163565,28779600
2023-03-30,100.00324249267578,100.27087360474158,98.90299805937673,100.02307094070733,33086200
2023-03-31,102.81829833984375,102.97688813346652,100.15193890087117,100.40965582313862,36863400
2023-04-03,103.44276428222656,103.61126831074107,101.03412162887356,101.49007770962147,25035400
2023-04-04,103.79959106445312,104.6520329153803,103.12556745121624,103.41301947651381,24420100
2023-04-05,103.55178833007812,105.16745913119128,102.74891004200208,104.85027199347772,28290500
2023-04-06,107.46705627441406,108.21046425787682,103.41300836785234,104.33483456983963,48711500
2023-04-10,105.50448608398438,106.64437252014913,104.1960880546804,106.0397408544731,27067400
2023-04-11,104.4240493774414,105.79192503108294,103.75994000022175,105.61350679636178,26311800
2023-04-12,103.72029876708984,105.81175418548557,103.4229324985419,105.64325016239964,24370300
2023-04-13,106.48576354980469,106.54523377059805,104.90973463774462,104.90973463774462,24843600
2023-04-14,107.91311645507812,107.98250090468606,105.90095229177238,105.95051585392284,26578000
2023-04-17,105.03860473632812,105.22693719940173,103.60134460665196,103.74012106946371,37571200
2023-04-18,103.58152770996094,105.6035986320666,103.15530676712977,105.55403506755718,26596400
2023-04-19,103.26432800292969,104.05729956463124,102.16408355317898,102.66960311282216,20905700
2023-04-20,104.36456298828125,105.31612423862752,102.95704577812343,102.99669510884661,27820800
2023-04-21,104.4835205078125,105.06833117404804,103.85905294490108,104.54299072815176,25800100
2023-04-24,105.03860473632812,105.69279990108514,103.77976284473804,104.56282024731928,23542800
2023-04-25,102.9372329711914,105.75227538154243,102.92731874642017,104.89983354732145,46664100
2023-04-26,102.7984619140625,105.41525758570141,101.72795253139088,103.99782596670221,53347600
2023-04-27,106.64436340332031,107.41751415837903,102.62996431134651,103.53196218207461,50089200
2023-04-28,106.39654541015625,106.40645963391208,104.16632149232343,106.09918675851405,36139800
2023-05-01,106.25778198242188,107.040839327923,105.88112464606859,105.90094553226093,26681700
2023-05-02,104.39431762695312,106.2577911455612,102.79846768787561,106.19832091951841,30997200
2023-05-03,104.4835205078125,106.545232957059,104.03747116825616,104.60246094849104,21795400
2023-05-04,103.76985931396484,104.67185719426804,103.05618634008118,104.56282340312815,23419500
2023-05-05,104.6421127319336,104.94938562732777,103.19494602522195,103.89870471094449,26639300
2023-05-08,106.82278442382812,107.01111689548593,104.2357311971691,104.2555520857097,26511400
2023-05-09,106.40647888183594,109.18187217322726,106.2478890847401,107.43733903114305,36360100
2023-05-10,110.7677993774414,111.94734256928349,106.98137468108189,107.02102401786978,63153400
2023-05-11,115.5454330444336,116.88356600068316,113.40442182690181,114.38571831983981,78900000
2023-05-12,116.47718048095703,116.99260675738344,115.08948388118702,115.65447372138091,41102300
2023-05-15,115.48595428466797,117.43864046390988,114.99034896251874,115.08946851448118,36266800
2023-05-16,118.4595947265625,119.68869389632489,115.40666390786913,115.46613413085095,45035600
2023-05-17,119.77790069580078,120.60060741468727,117.8450428018749,118.55871573573606,33323600
2023-05-18,121.75041961669922,122.2261965471798,119.76799809424153,119.8869385456927,35234200
2023-05-19,121.68101501464844,124.86280012378577,121.07637594544443,122.46407229381981,41353400
2023-05-22,123.95091247558594,125.31878064512259,121.6612104053191,121.85945710097975,35253000
2023-05-23,121.48278045654297,123.53458629434267,121.13585822548262,123.06872361968306,34046300
2023-05-24,119.83738708496094,120.83851210918337,118.80652694674922,120.05545467066663,34182600
2023-05-25,122.39469909667969,124.21852313290142,120.88805461582595,123.4255515574692,42317000
2023-05-26,123.5147705078125,124.15905899914881,121.37375168657263,122.08742462698592,35635900
2023-05-30,122.5830307006836,124.5555455229917,120.92771057579567,124.53571707323403,35076700
2023-05-31,121.7900619506836,122.96959754632296,121.42331126767849,121.67111394373497,37325800
2023-06-01,122.63258361816406,123.32642805270005,121.54225340860589,121.7404925149484,30772700
2023-06-02,123.57424926757812,125.04124458668227,122.67225136727477,122.9002256175581,26980100
2023-06-05,124.9024658203125,126.30998323761919,122.75153279545627,122.92004436641427,32305500
2023-06-06,126.1910400390625,127.16242235359813,124.25818207275529,124.90247058230369,26638300
2023-06-07,121.42330932617188,127.90582057329998,121.04665198703012,125.85402231319067,52539000
2023-06-08,121.06646728515625,122.1468908180321,120.1743761943269,121.15568017540772,29389200
2023-06-09,121.15569305419922,122.67224428864927,120.83850591733605,121.17551394173034,23778300
2023-06-12,122.55328369140625,122.9596836862708,120.59069084683541,121.71075615460212,28306400
2023-06-13,122.74163055419922,124.05994268348793,122.09734204600761,123.881524443717,22278300
2023-06-14,122.5830307006836,122.95969562270113,120.38254164252703,122.01804087999511,30592300
2023-06-15,123.99054718017578,124.35729787447553,121.32419544608322,122.05768927234496,35246300
2023-06-16,122.44425964355469,125.00158512889624,122.19645696231628,124.82316689591107,45535600
2023-06-20,122.01802825927734,123.47510910990492,121.06646695245337,121.84952426545516,26097500
2023-06-21,119.4904556274414,121.58191085699323,119.04440626489465,121.32419395167761,30306300
2023-06-22,122.06759643554688,122.1568017665919,117.78556661162784,118.94528128923695,26952200
2023-06-23,121.26471710205078,121.71076646804086,119.99596857737609,120.31315570854476,34913600
2023-06-26,117.29988098144531,120.92771609419343,117.23049652880282,119.69861683495303,33969900
2023-06-27,117.28997039794922,118.03337846384325,115.07956708792895,116.0509569547925,39535900
2023-06-28,119.12370300292969,119.33185634380241,115.82296953551025,116.0608579876023,27091400
2023-06-29,118.05320739746094,119.00476887917876,117.26024327719865,118.19197630756531,24090900
2023-06-30,118.64791870117188,120.01579431786013,118.63801203897671,119.1137889438215,29532200
2023-07-03,118.84616088867188,119.13361289055685,117.77565154972177,118.19195821631217,14467900
2023-07-05,120.6799087524414,121.5323506020042,118.18206099111318,118.19196765372497,27584800
2023-07-06,119.05431365966797,119.24264610609485,117.35934432883768,118.74704077325545,24745200
2023-07-07,118.42987060546875,119.98607127072314,118.35057192590894,119.04441646621153,21709500
2023-07-10,115.4264907836914,117.27014341516231,115.11921786589225,117.2602367523764,35315200
2023-07-11,116.11042022705078,116.67541002080333,114.33615217521867,115.26789264862505,23078800
2023-07-12,117.88468933105469,119.27238582914387,117.36926309239514,117.75583466197419,30404400
2023-07-13,123.44538879394531,123.73284082144414,119.39133285851337,119.86711735011022,44297900
2023-07-14,124.3176498413086,125.6656970596948,122.4046128006824,123.703104019214,33283100
2023-07-17,123.55441284179688,125.9828759841853,123.1083634981514,124.83307552717416,25716200
2023-07-18,122.6722412109375,123.58415326124799,121.87926960750545,123.50485458843724,26193600
2023-07-19,120.95743560791016,124.07975069881186,120.72946139106028,123.50484670115512,37224000
2023-07-20,118.1523208618164,122.9993409263446,117.18093854128094,120.35280998310415,37906800
2023-07-21,118.96510314941406,119.92657872434836,117.68644801994229,119.55983561059963,72937900
2023-07-24,120.46183013916016,121.91891101739073,119.91666881428958,120.59069236468409,29686100
2023-07-25,121.13585662841797,122.067597090128,119.95631349602652,120.29332906056865,52509600
2023-07-26,128.13380432128906,129.8287660545172,127.19215723342076,128.92677586226864,61682100
2023-07-27,128.26266479492188,132.0689255635858,127.6580256334022,130.5127174287312,44952100
2023-07-28,131.4147186279297,132.56452668916148,129.4223905323537,129.63053631303129,36591200
2023-07-31,131.55348205566406,132.35636028283042,130.62174160079337,131.5633887175357,28055500
2023-08-01,130.39376831054688,131.4642776626303,129.53140473197496,129.63053185009693,23166800
2023-08-02,127.25164031982422,128.9466022244464,126.43884024884467,128.3122279524498,26273300
2023-08-03,127.32101440429688,128.25275490430315,126.30006856910073,126.8452374919422,20089500
2023-08-04,126.9840087890625,130.35411926269438,126.78576966555633,128.14372354248303,26147200
2023-08-07,130.37396240234375,130.45326108561633,127.88602860396051,128.0247975185182,22746300
2023-08-08,130.24505615234375,130.35408991442534,128.40140398193742,129.4719131574642,23535200
2023-08-09,128.52040100097656,130.87947251276492,127.86619821738373,130.50282267876545,24912900
2023-08-10,128.55010986328125,130.88936757032903,128.31221386564667,130.16578804061726,20857800
2023-08-11,128.42123413085938,128.78797718787527,127.04345209609927,127.52915070175547,19591100
2023-08-14,130.1757049560547,130.21534672977936,127.82654040248093,128.25275374989084,24695600
2023-08-15,128.6393280029297,130.26491300365356,128.14372263533488,129.9477334332242,19770700
2023-08-16,127.56881713867188,129.1349318973664,126.74611798522649,127.56881713867188,25216100
2023-08-17,128.77810668945312,130.82992032710072,128.15363903892097,128.65916623208574,33446300
2023-08-18,126.33970642089844,128.11397436209768,125.2691971219061,127.38047304852682,30504800
2023-08-21,127.24171447753906,127.59855093945741,125.4476255056934,126.0621788706278,25248700
2023-08-22,127.94548034667969,129.1349301745341,127.19216565146276,127.38048298176062,22054900
2023-08-23,131.20657348632812,132.23744122531156,128.72854639699096,129.03581933612043,27819700
2023-08-24,128.6393280029297,133.07004119920114,128.43118221835817,132.77267495370916,28500700
2023-08-25,128.73846435546875,129.61071958018746,126.13157509513833,128.40144118659,26762900
2023-08-28,129.85853576660156,131.37508724767054,128.9961871155132,130.15590206429079,20543300
2023-08-29,133.38723754882812,135.36965904379704,131.07771469222826,131.07771469222826,43075600
2023-08-30,134.68569946289062,135.08217764800216,132.89161071955,133.59536176682397,28315800
2023-08-31,134.97312927246094,136.78704626616855,134.59646445009395,134.81453196570942,30053800
2023-09-01,134.4676513671875,136.25183370752197,133.66477309520587,136.25183370752197,21543700
2023-09-05,134.5767059326172,135.22098695723608,133.3971625609101,134.24960452599169,19403100
2023-09-06,133.2781982421875,135.32999653967815,132.4951333142853,134.824484524279,18684500
2023-09-07,134.07113647460938,134.38833111737597,131.7814424740778,132.41581663493795,18844300
2023-09-08,135.18133544921875,135.4588732667458,133.66478411606147,133.72425434486345,23558300
2023-09-11,135.71656799316406,136.27164356834132,134.59649505596173,135.33990308514734,20763400
2023-09-12,134.1504669189453,135.66701824288407,134.00179134784412,135.0623790459448,18405500
2023-09-13,135.50843811035156,135.69675546177504,132.9709257016799,133.9026662941698,20749500
2023-09-14,136.88621520996094,137.48093260507594,135.0425625482196,136.39060981836033,24751000
2023-09-15,136.1923370361328,137.30250324708538,135.28042505459356,136.76724102714817,38919600
2023-09-18,136.9952392578125,137.9368864099472,135.40929606761446,135.40929606761446,21861300
2023-09-19,136.82672119140625,137.1934794427395,135.41920378337616,136.21217538464424,20353700
2023-09-20,132.56451416015625,136.8663646339005,132.44555860062232,136.8663646339005,29927500
2023-09-21,129.2935333251953,131.06779392210422,128.9267901856762,130.284744080372,31503900
2023-09-22,129.10520935058594,130.86956340083478,128.46092836722917,129.61072142408077,26397300
2023-09-25,129.9576416015625,130.0171118264149,127.82654454608127,128.6888930557924,20094600
2023-09-26,127.4399642944336,129.2142247554818,126.10182382754034,128.62941408463055,25718700
2023-09-27,129.39263916015625,129.7494756200031,127.43996798020761,127.43996798020761,22746500
2023-09-28,131.1470947265625,132.12839883500152,128.64923934805705,128.69880291155567,22513100
2023-09-29,129.7098388671875,132.87180356786632,129.21423349403221,132.10856705829798,30859800
2023-10-02,132.99073791503906,133.2385405902459,130.01710581255713,130.05676271040824,22288000
2023-10-03,131.26600646972656,133.07992359938268,130.68119587250578,132.76274408677946,22989400
2023-10-04,134.0513458251953,134.37844718411898,131.36515806688755,131.6228674142173,26752300
2023-10-05,133.88282775878906,134.2991344106199,132.27705624495698,133.88282775878906,19832600
2023-10-06,136.37078857421875,136.94569267381706,132.832158631349,132.832158631349,27597600
2023-10-09,137.2034149169922,137.7188488347559,134.41811462767336,135.7364269776261,19278100
2023-10-10,136.8465576171875,138.4919711389079,136.12297798401696,137.28269277954,27786600
2023-10-11,139.31468200683594,139.86975763903897,137.36199550625815,137.36199550625815,25884300
2023-10-12,137.74855041503906,139.9787744613181,137.04478417224522,139.8102704594491,24765500
2023-10-13,136.15269470214844,138.76949019803877,135.41919338050468,138.15494443848604,23420500
2023-10-16,137.87742614746094,138.4027666531714,136.77718157188923,136.95559225322052,28501900
2023-10-17,138.49195861816406,138.6703692822643,135.97427499935674,137.41154259753543,23515800
2023-10-18,136.74742126464844,139.48315708044316,136.17251730070473,138.2243153813824,23375000
2023-10-19,136.53929138183594,138.43250769080962,136.17254821584305,137.28269950188223,26066000
2023-10-20,134.40818786621094,136.6582254478533,133.8927540255162,136.12297828131832,26335700
2023-10-23,135.30026245117188,136.4500705092504,132.77267210572043,133.8530881539799,26317900
2023-10-24,137.58995056152344,138.135119454478,136.21216833642438,136.61856834068817,44814300
2023-10-25,124.50597381591797,127.18223962045136,123.97071914254384,127.03356406868409,84366200
2023-10-26,121.20524597167969,123.23723097831568,120.20412102421639,122.18654246977827,57061100
2023-10-27,121.0962142944336,122.22619393308011,119.15344215145646,121.79997301237394,44566500
2023-10-30,123.3660888671875,124.29782939084916,121.6711193945083,122.12707543139821,28940100
2023-10-31,122.98942565917969,124.268088371617,121.61164338905817,123.96080791175726,26292300
2023-11-01,125.3386001586914,125.37824949738864,122.63259896306457,122.97952122374261,30082400
2023-11-02,126.36945343017578,127.8463552955118,125.81437784316901,127.29127970850502,27124600
2023-11-03,127.9653091430664,128.39152248996186,126.73620241363211,126.8947997576898,26393100
2023-11-06,129.10520935058594,129.19441469449498,127.53909443947174,127.91575939110132,19052700
2023-11-07,129.8188934326172,130.75063410322832,128.73847717613327,129.56118404221164,29757300
2023-11-08,130.6811981201172,131.0479563163596,129.63051733424692,129.8188497627846,26425800
2023-11-09,129.0952911376953,131.38498550790692,128.92678712827234,130.80017480614322,23747800
2023-11-10,131.4246368408203,131.63279776446794,128.27259374470339,128.95653161924707,26913300
2023-11-13,130.92901611328125,131.42462145714984,130.09640276550397,130.62174322003068,18324800
2023-11-14,132.4456024169922,134.50732300978876,132.14825123147054,133.0105999188409,32395200
2023-11-15,133.43679809570312,133.84319816897428,132.39603881613726,133.68460080506208,23861500
2023-11-16,135.72645568847656,136.0139152227425,133.13941062812088,134.00175898157278,28013200
2023-11-17,134.1207275390625,134.86413562027792,132.4753140227168,134.80466539372887,37240600
2023-11-20,135.05245971679688,135.45885973926121,132.44557070034907,132.5149627101394,27815500
2023-11-21,135.76614379882812,135.9742895959558,134.76502634077858,135.09211259340776,22635300
2023-11-22,137.2727813720703,138.19460010408307,136.26174217835015,136.26174217835015,17813900
2023-11-24,135.48858642578125,136.9159321844401,134.7947419943983,136.81680506938213,12514300
2023-11-27,135.21104431152344,137.20337221294994,134.8046443273795,134.83437943600723,23436500
2023-11-28,135.99411010742188,136.0436736692128,134.2297562053289,134.8839589217478,18730000
2023-11-29,133.8035430908203,137.07452642949448,133.65485240517793,136.36086861217828,23967200
2023-11-30,131.3651580810547,134.35861874891418,130.1261446568203,133.8630133792204,38988300
2023-12-01,130.7010498046875,130.94885249162763,129.52150659490437,130.7010498046875,31442300
2023-12-04,128.13380432128906,128.88711896664887,126.7758430151211,128.73844341976016,36669900
2023-12-05,129.83871459960938,130.97860102647664,127.12279142754068,127.8166359971415,27384800
2023-12-06,128.87721252441406,130.68120803665548,128.73844363885704,130.28472982782802,23576200
2023-12-07,135.72645568847656,137.34213375268916,133.51606035882827,133.85306832170912,56767100
2023-12-08,133.8035430908203,135.20113873793494,132.85197412660608,133.0204781372603,32260100
2023-12-11,132.1184844970703,132.1680480633636,130.20545486049974,131.21649413911075,31138000
2023-12-12,131.35523986816406,131.8310167463247,130.10630476656524,130.6514736502255,29032800
2023-12-13,131.40480041503906,132.3266190406473,130.4135897855211,132.20767860500078,30104800
2023-12-14,130.7803497314453,132.54470366937534,128.55012552763398,132.20769564183271,38722400
2023-12-15,131.43455505371094,132.33654536584615,130.0270224409382,130.4631576026789,50847100
2023-12-18,134.60641479492188,135.94454015229283,131.26602448315583,131.46427872099582,32258000
2023-12-19,135.44894409179688,136.26174417356714,134.883961824314,135.63727655584978,25476800
2023-12-20,137.1240997314453,140.45456865574852,136.85648370269604,137.74856738121363,49107200
2023-12-21,139.18580627441406,139.4534374013907,137.9566995474428,138.26398757269197,27488300
2023-12-22,140.2464141845703,140.74201955858857,139.4732710110759,139.53274123600997,26532200
2023-12-26,140.27613830566406,141.42593118854055,139.94903696948103,140.3455151877592,16780300
2023-12-27,139.13624572753906,140.83122273553664,138.6604688106895,140.34552403156647,19628600
2023-12-28,138.9974822998047,139.8994877320987,138.5217053642322,139.5426512492503,16045700
2023-12-29,138.4622039794922,139.1263132322163,137.5601987501779,138.4027337665128,18733000
2024-01-02,136.95558166503906,138.2243301608941,135.28043314911363,137.3322465738531,23711200
2024-01-03,137.69898986816406,138.4027561263541,135.87516579367383,136.04366979922918,24212100
2024-01-04,135.19122314453125,137.93688094484938,135.15158137245075,137.20337960162615,27137700
2024-01-05,134.5370330810547,135.9544723417591,133.96212902161366,135.54807229763554,22513900
2024-01-08,137.61968994140625,137.78819394542484,135.06236452075504,135.09209963177744,21404000
2024-01-09,139.71115112304688,140.24641339378692,136.9357580192586,137.2826878289855,24759600
2024-01-10,141.02944946289062,141.74312233778207,139.67149571815168,139.76070104634456,21320200
2024-01-11,140.83123779296875,143.94363922184246,139.4038917651352,142.2288487056122,24008700
2024-01-12,141.39620971679688,141.9413786630196,140.57351809075055,141.4160381670257,18785500
2024-01-16,141.2376251220703,143.08127772087843,140.20675747291105,140.75192640999762,22670500
2024-01-17,140.2266082763672,140.59335147219906,137.679188984567,140.10766780737916,20968600
2024-01-18,142.21890258789062,142.94249726620274,140.7420083705122,140.80147859071877,25746400
2024-01-19,145.09341430664062,145.16279118468964,143.11099308151773,143.4678295070268,34271900
2024-01-22,144.70687866210938,147.0857786723887,144.55818795854353,145.80712331991597,32200400
2024-01-23,145.74761962890625,145.88638852663772,144.22116175386006,144.60773333501743,21636100
2024-01-24,147.39303588867188,148.5329373289827,146.79831851190932,147.23443853833155,25233500
2024-01-25,150.53515625,151.7047926793007,148.22563362553456,148.7509891835985,29149100
2024-01-26,150.8523712158203,151.19928591444616,149.68273462913356,149.7719550941985,26115500
2024-01-29,152.1607666015625,152.42839775623318,150.0990462936262,150.72351394629885,27784300
2024-01-30,150.1287841796875,152.26978786685433,149.86115304703833,151.4570029311418,36331800
2024-01-31,138.86863708496094,142.73435309816574,138.6406477145511,142.35768815981584,71910000
2024-02-01,139.9193115234375,141.80260587734793,139.5525532652903,140.87086536289783,40466500
2024-02-02,141.1285858154297,141.3664667061821,135.30026199719302,138.03599811357188,62499600
2024-02-05,142.41714477539062,144.19142038150497,141.52506120365902,141.56471810110367,38505400
2024-02-06,142.83346557617188,144.08238559279584,141.93146022405054,143.37861935248668,29128200
2024-02-07,144.2607879638672,144.3400866289689,142.66493824979582,143.4876448849679,25208900
2024-02-08,144.6275634765625,145.0438701746272,143.82468519281807,144.54826480197747,22563800
2024-02-09,147.69039916992188,148.12653431225093,144.89517764390865,145.3907830102507,26829500
2024-02-12,146.2333221435547,148.02741119835667,146.07472479210762,147.11549911454978,21564100
2024-02-13,143.8643341064453,145.38088541203197,142.42708147937856,143.64626652168468,27837700
2024-02-14,144.6573028564453,145.23220692064015,142.82355687367422,144.796071759894,22704200
2024-02-15,141.51516723632812,142.25857532101722,139.22547275543386,141.88191038487835,37590700
2024-02-16,139.28492736816406,141.9314580380152,138.90826247425002,141.7332189292563,31468900
2024-02-20,139.87966918945312,140.831238252674,138.2640058017007,138.43250982988707,25144700
2024-02-21,141.2970733642578,141.43584224259257,139.44349926654036,140.20673565971813,23223300
2024-02-22,142.82354736328125,143.7255527379726,141.5448922041246,143.65616072853092,27191900
2024-02-23,142.69468688964844,143.40834461824574,142.1693313486327,142.40722734128093,19493800
2024-02-26,136.36085510253906,141.18804608290887,136.18242932238044,140.89067986576057,53641800
2024-02-27,137.6593475341797,138.02609065509074,135.8850719026194,136.8069057229925,33099200
2024-02-28,135.18133544921875,136.79699878882042,134.21985975111554,136.6879649944579,37328600
2024-02-29,137.24305725097656,137.6395355304316,135.20115025022022,136.07342061463353,42133000
2024-03-01,135.9346466064453,137.64943703156058,135.7165790235201,137.21330186571015,31151100
2024-03-04,132.17796325683594,134.46765773338637,130.7506173169925,134.46765773338637,55999400
2024-03-05,131.50393676757812,132.06893419092674,129.52151514124904,130.7208868800359,40194800
2024-03-06,130.24505615234375,132.40590294868642,129.69990246660805,131.949939455071,35318600
2024-03-07,133.1989288330078,133.75400453060757,130.45327033808212,131.6228919687847,37738200
2024-03-08,134.21986389160156,136.8763016912152,132.822252972934,133.03041390483907,39370400
2024-03-11,136.45997619628906,137.8774153719074,134.93351836260592,134.93351836260592,32437800
2024-03-12,137.28269958496094,138.1549699529064,135.8256184588143,135.8256184588143,27563400
2024-03-13,138.5613555908203,139.8499326977314,137.7683990247307,137.7783056881699,23347200
2024-03-14,141.84225463867188,142.32793819304158,139.22545904327845,139.94903860620198,42753400
2024-03-15,139.93911743164062,141.9215388042357,138.7992311922684,141.24752279739727,49475400
2024-03-18,146.38198852539062,150.81270155253688,145.87647651462308,147.3038223387608,69273700
2024-03-19,145.7377166748047,147.4822421656298,144.79606947876087,146.8577896722865,24070400
2024-03-20,147.43267822265625,147.5516186613226,145.45025691328723,146.69917689330697,21311500
2024-03-21,146.30271911621094,149.04836212342065,145.60885946127715,148.15627845947205,24755600
2024-03-22,149.44483947753906,150.24771771386577,147.67056387842288,147.8093327695821,29211800
2024-03-25,148.75100708007812,149.05827999793414,146.5207828540801,148.62214484045748,19229300
2024-03-26,149.34571838378906,150.92173980939236,148.66178056238658,148.89967658168865,22149100
2024-03-27,149.5439453125,150.30718174477965,147.59125913003174,149.85121819279237,22879200
2024-03-28,149.60342407226562,150.09902942352818,148.85010938322958,149.52414052577765,24485400
2024-04-01,154.12338256835938,154.37118528416661,149.28626871590512,149.36556739992474,31730800
2024-04-02,153.2015380859375,153.34030699227824,150.8127164395867,152.1508570629753,24586000
2024-04-03,153.55836486816406,153.71696221529052,151.38761094398126,152.2499745660593,24705000
2024-04-04,149.20693969726562,153.40967834779974,149.12764102936788,152.15083657251893,34724700
2024-04-05,151.15963745117188,152.07154951460475,148.28513236262637,148.71134571985755,23459200
2024-04-08,153.48898315429688,153.9052898339039,151.26866573838439,151.4371697426533,20702000
2024-04-09,155.22360229492188,157.16636680492698,153.825991572372,154.71807515609422,31079500
2024-04-10,154.76763916015625,155.23350940234246,153.3204648733208,154.8370311694787,22838600
2024-04-11,158.00892639160156,158.27654243330397,155.08485738751153,155.53089924835962,27166400
2024-04-12,156.34364318847656,158.81176301923506,155.75883256632315,156.57163251549102,25353700
2024-04-15,153.4989013671875,157.8404094057048,153.23127022277416,157.4637444709509,27136500
2024-04-16,153.04293823242188,154.28195170620987,152.0814625667883,152.83479243864417,20779500
2024-04-17,154.103515625,155.69936532118263,153.2213387820589,154.25219116747795,21763100
2024-04-18,154.6387939453125,155.56062786894117,153.26101151618397,153.97468451361368,19883000
