Price,Close,High,Low,Open,Volume
Ticker,EL.PA,EL.PA,EL.PA,EL.PA,EL.PA
Date,,,,,
2023-04-28,162.44500732421875,163.22372217843278,160.05451608655952,162.48122432120988,756695
2023-05-02,163.2056121826172,163.91189300581735,162.62609790208293,162.8434139923225,636545
2023-05-03,165.5055389404297,166.2661522480631,163.78511181013397,163.80321324621755,333442
2023-05-04,165.54177856445312,166.22995798246734,164.25598339996375,165.08903080519204,283630
2023-05-05,166.4834747314453,166.84567290328707,164.5276158992482,166.5196917246924,295170
2023-05-08,166.9905548095703,167.51573651028048,166.37482356600077,166.7189061809922,198460
2023-05-09,165.77719116210938,167.1173187275593,164.70871222098188,166.71890356915677,344345
2023-05-10,166.77325439453125,167.24410358981237,165.7953248876739,165.81342632613465,343480
2023-05-11,168.14959716796875,169.10941110563064,167.18976911062026,167.33465121507248,324466
2023-05-12,168.54800415039062,169.87001622490465,167.78739078869717,168.0590394264224,349269
2023-05-15,167.29843139648438,169.50782344343918,167.00866719246838,168.91020771714656,274549
2023-05-16,168.92831420898438,169.16374586683006,167.06300474376783,167.42520294978064,336924
2023-05-17,168.56610107421875,169.16373088514925,167.67872119595128,168.11335335679954,478507
2023-05-18,168.7653350830078,170.59442759945233,168.1314882058891,169.32673384521493,248369
2023-05-19,166.08506774902344,169.48970531664153,166.08506774902344,168.83775704701753,564305
2023-05-22,166.17803955078125,166.7681738994442,164.81335297084567,166.27024849208613,412321
2023-05-23,163.35646057128906,165.9567441387121,163.13516198361663,165.91986343717355,402203
2023-05-24,161.40164184570312,161.89956722513034,159.88941816881902,161.62294041673297,475631
2023-05-25,160.8115234375,161.7889267544359,159.40995609670884,160.92216554473953,340635
2023-05-26,163.1351776123047,163.70687886546636,159.8709979691492,160.49801309069727,495251
2023-05-29,161.69671630859375,163.3749104695719,161.25411912686008,162.71101469697135,299122
2023-05-30,161.34632873535156,163.46712008679245,160.71931366224118,162.58192571968166,380425
2023-05-31,155.31590270996094,160.60866475742174,154.65200690329377,160.60866475742174,3770233
2023-06-01,153.61924743652344,157.6395457629026,152.5311876836852,157.12317281741767,617071
2023-06-02,157.97149658203125,158.3218992075082,153.52704834452382,154.043421323135,601752
2023-06-05,154.19094848632812,157.9346056078593,154.04341130511386,157.71330702525833,419767
2023-06-06,154.68887329101562,155.0208139744075,153.80366458560883,154.02496316735034,384215
2023-06-07,154.70730590820312,155.22367884941187,153.84054474533883,154.11717156615344,384238
2023-06-08,155.24212646484375,155.99823114837608,152.8815890954894,153.80366412021544,336380
2023-06-09,154.74420166015625,155.57406774776902,153.04756002746825,155.20523198507857,299696
2023-06-12,152.881591796875,156.56992071783264,152.2176816634875,156.51459247697687,465832
2023-06-13,154.44912719726562,154.522888598379,152.80781380574652,154.0802914348172,456949
2023-06-14,154.35691833496094,155.33432160319245,152.66029108096646,153.85899293109114,399463
2023-06-15,153.50860595703125,154.4675760719984,152.66029232313147,153.72990454072507,428192
2023-06-16,159.4099578857422,159.4099578857422,153.5086140801593,153.9880919737947,2410883
2023-06-19,157.06785583496094,158.13748250332225,156.4223932014514,158.13748250332225,585764
2023-06-20,155.31590270996094,157.28915696720176,155.00239515860906,156.7543508136275,385928
2023-06-21,154.81796264648438,156.6990077770366,154.08029112308003,154.94705228739198,403680
2023-06-22,155.4818572998047,155.8875737591429,152.71560348488393,153.9143197020072,479404
2023-06-23,154.50445556640625,156.29329176164663,153.67457510020398,155.5556346145743,344388
2023-06-26,154.68887329101562,155.53718691743154,153.39794812267593,155.1867986945442,382410
2023-06-27,156.92031860351562,157.47357228924156,155.05772086707856,155.96136280238753,720261
2023-06-28,160.38735961914062,161.23567328949656,157.45513528613455,157.473568448144,532844
2023-06-29,155.55563354492188,161.05124611257082,154.83639518542785,159.81566356996154,497037
2023-06-30,159.15176391601562,159.59436110600896,155.97979342366074,156.34862920813572,730080
2023-07-03,157.2153778076172,158.70915398778314,156.7358999533483,158.67227328798407,275868
2023-07-04,157.4366912841797,158.22969110788893,156.60681075718108,157.03097479111318,173202
2023-07-05,160.00006103515625,160.57176219330492,157.65797130024825,157.76862777551577,595819
2023-07-06,155.9429168701172,159.28085780292267,155.18681211889057,159.28085780292267,630500
2023-07-07,157.65797424316406,157.98992929672292,155.260556225871,155.70315337832255,554563
2023-07-10,157.67642211914062,159.0411086574828,156.73589957356114,156.90186991147505,322000
2023-07-11,158.15591430664062,158.70916798775144,157.56577992247745,158.41409360644897,223470
2023-07-12,161.2356719970703,161.36476164386784,157.750194019772,159.05955240649158,434958
2023-07-13,161.4200897216797,162.8216570516023,160.49800027629323,162.06555233345023,422371
2023-07-14,162.37905883789062,163.9465965066505,161.64138728626654,162.06555130413864,295534
2023-07-17,161.43853759765625,162.45282161124908,160.90373146959658,162.34217950463747,248334
2023-07-18,161.88113403320312,162.10243262384552,160.18449233368966,161.29099966534295,334540
2023-07-19,161.25411987304688,163.90971735417884,160.995926200473,162.84010509696603,364351
2023-07-20,162.80320739746094,163.19047629822728,158.96732719598882,160.3320136855387,370896
2023-07-21,164.59205627441406,164.59205627441406,162.2499663925481,162.3790560361667,338768
2023-07-24,162.28683471679688,163.83593907895798,160.77461105307964,162.80320763033055,497167
2023-07-25,163.4671173095703,163.54087871276258,160.47956480366625,161.19878880933487,335185
2023-07-26,159.5205841064453,166.06738988400545,154.06185241378589,165.97518094690065,909007
2023-07-27,164.1494598388672,164.46296736861632,161.36475839410608,162.30529536179452,608840
2023-07-28,166.3809051513672,167.52427877064397,162.5634722313832,162.7847708150639,488658
2023-07-31,168.68612670898438,169.49755970161308,166.30714159725417,166.30714159725417,748549
2023-08-01,164.66583251953125,168.11441534102133,164.5551760370085,167.85623605305634,351967
2023-08-02,162.12088012695312,164.20479076500317,160.8484024472198,162.10243258671994,383283
2023-08-03,161.1619110107422,161.29100065787452,159.79722437801516,160.07385121263076,346887
2023-08-04,161.2172393798828,161.34632902711644,159.66813485619625,161.14346359686255,334011
2023-08-07,161.84425354003906,162.15776107539048,160.33202972718286,160.44268621186754,251280
2023-08-08,160.7746124267578,162.45280643703103,160.49798561840552,161.27253780610394,334531
2023-08-09,161.84425354003906,163.35646297445388,161.43853706026417,162.4528210704807,277872
2023-08-10,164.278564453125,165.5141615232261,161.9733550521092,162.45283297117106,397114
2023-08-11,161.64137268066406,163.79905889851187,161.38319341230073,163.28268598334523,293594
2023-08-14,162.4159393310547,163.0245212360507,161.29099884333846,161.77047672421313,209710
2023-08-15,161.53074645996094,163.44867237955629,160.46111982594599,163.33803027300112,197440
2023-08-16,161.27255249023438,161.77047791491742,160.35047742354368,160.5717760146871,250764
2023-08-17,160.2582550048828,161.7335836146105,159.7787627823522,160.23980746615464,362753
2023-08-18,159.9816436767578,160.4058077025924,158.41409160013026,160.09228578451365,462544
2023-08-21,161.30943298339844,163.57776131054274,160.18447821069168,160.27668714686635,321600
2023-08-22,162.80320739746094,165.14529709735444,162.50813305345235,163.0060584278319,296661
2023-08-23,160.9774932861328,163.9834933892861,160.44268715670395,163.2642549914829,325439
2023-08-24,160.42422485351562,163.54086677675912,160.42422485351562,162.28683674336887,258041
2023-08-25,160.4795684814453,161.60450898733444,159.5759265686457,159.88943410705937,380351
2023-08-28,162.39749145507812,163.20892433592417,160.40578995146697,161.64137243276798,296696
2023-08-29,162.65567016601562,163.079834143458,161.18032720339167,162.37904336052364,388366
2023-08-30,161.12503051757812,162.913866796284,160.44268720032912,162.8585385536008,325229
2023-08-31,160.35047912597656,162.28685260287094,160.35047912597656,161.309449283407,846869
2023-09-01,160.60865783691406,162.43438919963197,159.15176225482134,160.27670275866313,263279
2023-09-04,161.65982055664062,163.41177595866054,161.32786551202338,161.36474621066083,198407
2023-09-05,160.62709045410156,161.93644872660872,159.9816278979749,160.90371726387013,344494
2023-09-06,158.80137634277344,160.20294370263235,157.89773441837022,159.20709283172098,410915
2023-09-07,159.85255432128906,160.90373342832348,157.8239718909675,157.8608525936203,396290
2023-09-08,159.8341064453125,160.7377483613976,156.66213596876034,160.147613984866,412627
2023-09-11,160.66397094726562,161.6598217097809,159.8709712179234,160.4057916765217,274172
2023-09-12,160.2582550048828,161.77046431362666,160.2582550048828,161.25410577052006,215776
2023-09-13,160.36891174316406,161.01437435941642,159.0042251058928,159.52059807458298,292652
2023-09-14,162.50816345214844,162.9507606725134,159.31775957870474,160.9406256390047,492487
2023-09-15,161.65982055664062,165.60634287965016,161.10656694175853,164.05723850935632,1207111
2023-09-18,159.90786743164062,161.36474850842612,159.83409165487512,161.18033063417272,488115
2023-09-19,158.46942138671875,160.51645137377605,158.08215243813902,159.5206005020662,438551
2023-09-20,161.6782684326172,162.13931315364965,158.3218944960717,158.48786484426685,334280
2023-09-21,156.2195281982422,161.1434539303207,155.50030422219797,159.17019988101376,543684
2023-09-22,154.873291015625,155.2790074781477,152.78938046302187,154.91017171613785,413275
2023-09-25,152.86314392089844,154.5413380335598,151.46157663346662,154.4306815520916,428366
2023-09-26,150.5026092529297,152.4574302263822,149.87559418904593,152.1439226944403,437975
2023-09-27,149.96780395507812,151.49846092150358,149.24857994382862,149.912475713034,361536
2023-09-28,151.36936950683594,152.1992499924759,149.7280560755022,149.89404079969486,358441
2023-09-29,152.29144287109375,153.74832388461172,151.24026390918667,151.24026390918667,472732
2023-10-02,150.9083251953125,154.50445959757477,148.93507106720975,153.74834051281965,693930
2023-10-03,149.7649383544922,151.05586356797448,148.2711620916703,149.91247554029272,421932
2023-10-04,150.41038513183594,151.22181800068054,147.23841505237436,147.62569832703733,356974
2023-10-05,150.2997589111328,151.2771622132339,149.59896806215292,150.41040101669304,269372
2023-10-06,151.27716064453125,152.0701604291421,149.80183193660466,150.3735187555075,301779
2023-10-09,150.5763702392578,151.27714663764405,149.50674372499068,150.41038553034545,345983
2023-10-10,153.0659942626953,153.63768101811084,151.99636776817525,153.0290991868805,342089
2023-10-11,153.54550170898438,154.33848718008176,151.12963583431699,152.14393428924294,456500
2023-10-12,153.4717254638672,155.57406920102426,153.4717254638672,154.9470541499697,449774
2023-10-13,151.3140411376953,152.73405598068115,150.59481713545765,152.47587669229867,433676
2023-10-16,152.71560668945312,153.54548716487568,150.65014364919722,151.9963826954633,302942
2023-10-17,151.6275634765625,152.99225021148345,149.78339881946724,151.7013392650495,213378
2023-10-18,150.87144470214844,152.47587743852856,150.46572822765847,150.74235505732543,289629
2023-10-19,149.50677490234375,150.98211815976842,148.93508801715737,149.37768524300765,421352
2023-10-20,150.35507202148438,150.81611673844557,147.49660915476613,148.1974000002354,569654
2023-10-23,152.60498046875,153.37953278406735,150.07847245698093,151.1296372477865,430681
2023-10-24,154.393798828125,154.87329107028333,152.84469437851317,153.3979480217232,424128
2023-10-25,155.44497680664062,156.18264832585294,153.52703660806486,154.0434095472016,376239
2023-10-26,152.7893829345703,154.6335473960104,151.81196527374516,154.2647116280342,438559
2023-10-27,154.92860412597656,156.25640998708582,152.936902523533,155.83224598714295,509192
2023-10-30,155.16836547851562,156.75435077609808,153.80367878310255,156.75435077609808,344394
2023-10-31,157.34446716308594,158.3956461868911,156.07198956244397,156.34861637810008,492079
2023-11-01,158.06370544433594,158.72761561340073,156.40395877855747,156.9572124599642,306036
2023-11-02,161.89956665039062,162.67411883546552,159.07798471750635,160.11071617145953,531487
2023-11-03,160.66397094726562,162.24995602750997,160.6455234085953,161.21722456609413,423093
2023-11-06,159.20709228515625,161.3278836691213,159.17021158236795,161.16191331735308,333787
2023-11-07,159.42837524414062,160.14759920251942,158.32188237680415,158.4325244743177,254909
2023-11-08,160.44268798828125,161.54918095517223,159.3546281834142,159.502150993372,217458
2023-11-09,161.7704620361328,162.41592458436907,159.48370056648315,160.44267061960332,373476
2023-11-10,161.27255249023438,162.19464193536646,159.87098516069844,161.47541791953998,347600
2023-11-13,162.98764038085938,162.98764038085938,161.29099869158895,161.78892411213857,539152
2023-11-14,165.9567413330078,166.36245779995497,162.58191995500735,163.20893500588562,486536
2023-11-15,164.29698181152344,167.78245939592318,163.57775787583904,165.2375043136923,603983
2023-11-16,164.0203857421875,165.2190877334555,163.1905051785418,164.57363945128463,487261
2023-11-17,165.4034881591797,165.7538907649815,164.2969952363451,164.46296558016007,478112
2023-11-20,162.8216552734375,165.51414779749666,162.48971457947658,165.08998378156286,424477
2023-11-21,163.19049072265625,163.35646106930628,162.17619234582767,162.23152058752473,442644
2023-11-22,164.97933959960938,165.34816099065196,162.98763794715072,163.2642503958224,286778
2023-11-23,163.8912811279297,165.56947526529555,163.8912811279297,165.34816229910123,314708
2023-11-24,164.16790771484375,164.16790771484375,163.30114652666626,163.799071942986,463994
2023-11-27,163.2089385986328,164.94244660732662,163.2089385986328,164.31543154264577,353446
2023-11-28,162.8216552734375,163.061401402308,161.1987893700336,163.061401402308,323063
2023-11-29,163.4302215576172,163.65152012525564,161.95487860210758,163.09826651693956,280854
2023-11-30,161.4754180908203,163.4671197916651,161.05125406992136,163.44867225136636,796055
2023-12-01,164.24166870117188,164.94244516317087,161.69671338456266,161.89957880994623,409868
2023-12-04,164.18634033203125,164.57362364257435,163.0613998586594,163.68841491736234,213090
2023-12-05,165.66168212890625,165.7907717719384,163.19048823620716,163.19048823620716,306726
2023-12-06,166.39935302734375,166.63909917188238,165.0346663252656,165.88299441257396,379810
2023-12-07,166.95257568359375,167.46894858079773,166.2149042242851,166.4730978621068,329293
2023-12-08,168.46481323242188,169.5713061344582,166.7681716113786,166.8234998510906,503721
2023-12-11,168.94430541992188,170.4565292891212,168.18820067454317,168.42793243622307,483530
2023-12-12,169.25779724121094,170.2352148733929,169.147155141125,169.2393640804169,312224
2023-12-13,170.97288513183594,172.61419862582946,168.83366058157918,168.83366058157918,596122
2023-12-14,170.6593780517578,174.12642294186665,169.46067612415672,173.35187066595813,449356
2023-12-15,170.80691528320312,171.74743791187527,170.2167809003897,170.9544524735169,903854
2023-12-18,169.4422149658203,170.19831964026224,168.40948347375414,169.71884178344453,319365
2023-12-19,168.90740966796875,169.86637976457632,167.92999203205616,169.257797887239,352848
2023-12-20,167.57958984375,168.6307687923776,166.97102239558203,168.6307687923776,357681
2023-12-21,167.1370086669922,167.85623265350057,166.2149192594477,166.82350114411523,346895
2023-12-22,167.57958984375,167.83778348029466,166.54685843288965,166.86036592585728,219887
2023-12-27,167.08168029785156,167.87468006341572,166.8050534758018,167.26609817921806,207906
2023-12-28,166.86038208007812,167.43206888649758,166.1411580925553,166.95259102096261,184244
2023-12-29,167.4505157470703,168.39103831321415,167.08167998502785,167.80090396963436,184890
2024-01-02,167.37677001953125,168.2988451325416,165.90142683320735,167.8193672240516,259404
2024-01-03,165.2928466796875,167.92999654314914,164.07569727075727,166.95259325942126,293808
2024-01-04,164.85023498535156,166.8972648715675,162.80321947757662,164.83180182400824,295703
2024-01-05,167.1185760498047,167.6349490398257,163.59621720397178,164.31544125470108,363084
2024-01-08,170.19833374023438,171.0097667211119,166.5468853262855,167.0263632228252,354356
2024-01-09,169.534423828125,170.58560285893216,167.78246836240675,170.29052850222394,379734
2024-01-10,170.03236389160156,170.19833424504188,168.5939158192742,168.9811847701155,363764
2024-01-11,168.6307830810547,171.37858935640426,168.53857414128402,170.7146936171197,387695
2024-01-12,170.30897521972656,171.72899000034747,169.3315719720325,169.44221407143385,360983
2024-01-15,163.4302215576172,169.34999778265583,162.39749011582438,169.23935568805652,603535
2024-01-16,162.8216552734375,163.92816259581718,159.35462487784204,159.83410275714184,516073
2024-01-17,161.7704620361328,162.1946260149475,159.87096946836093,161.05123809090267,439635
2024-01-18,164.68426513671875,165.25596633046175,161.53074231497644,162.36060841739015,436804
2024-01-19,163.83595275878906,166.30713230214246,162.76632614396712,165.9936247715329,481034
2024-01-22,164.24166870117188,165.86453459047596,162.96919104286727,165.23751953128493,295145
2024-01-23,163.37490844726562,165.1453115307271,162.69256514285522,165.05310258747053,248976
2024-01-24,163.7252960205078,164.66583298931127,163.24581814457045,163.37490778892123,380319
2024-01-25,164.44451904296875,164.44451904296875,162.9138621029587,163.85438468771224,283821
2024-01-26,165.82765197753906,166.2149209054784,164.5367267941927,165.44036867115878,391647
2024-01-29,168.0037841796875,168.2066352396036,163.96505235960566,165.07155974314009,454283
2024-01-30,168.74143981933594,170.40118635931697,168.13285794022653,168.74143981933594,397822
2024-01-31,168.09596252441406,169.7741564568406,168.04063428962212,168.26193285035052,468892
2024-02-01,168.44638061523438,170.03236589735172,167.54273867416995,168.3357385044496,309853
2024-02-02,166.6390838623047,169.66351700011782,166.6390838623047,169.01805441251378,280827
2024-02-05,167.21075439453125,167.87466445710726,165.9751719583693,165.9751719583693,234452
2024-02-06,169.51597595214844,169.7557220691925,167.06324405639177,167.85622942889376,258447
2024-02-07,170.9359893798828,171.50767616997538,169.25779533077707,169.53442214553036,422765
2024-02-08,172.13470458984375,173.1305553658676,170.23521197551827,171.52612272518903,304912
2024-02-09,173.6284942626953,174.5874644139291,172.24536008925006,172.24536008925006,330197
2024-02-12,176.1181182861328,177.27993946855543,173.81290908287647,173.99732696941226,391824
2024-02-13,173.7391357421875,175.60174779530362,172.98303102383232,175.41732990617678,431000
2024-02-14,175.85992431640625,176.1181179841784,173.16744618310568,173.16744618310568,312795
2024-02-15,173.46250915527344,178.66307638191887,167.33988123856486,168.55703068146866,893923
2024-02-16,172.8170623779297,173.64692850873652,170.29054014768417,173.22277886231836,748685
2024-02-19,174.1264190673828,174.42147906293218,171.10197143696385,171.95029947835621,266063
2024-02-20,173.8313446044922,174.97473264084917,172.4851055172565,173.25965777553438,329529
2024-02-21,174.6796417236328,175.73082071591605,173.2043131294816,173.62847710978957,403983
2024-02-22,177.15084838867188,177.27993803251303,175.21447497417256,176.39474368706456,378614
2024-02-23,179.17942810058594,179.89865209025564,176.92954719041703,177.0401892927442,539384
2024-02-26,179.47450256347656,179.64047290628008,178.1282491461074,179.25320398025826,322277
2024-02-27,180.48878479003906,180.85762055131042,178.22045636097283,179.0687843632732,458695
2024-02-28,181.83505249023438,183.23661986619226,181.0420526654672,181.0420526654672,335412
2024-02-29,180.87606811523438,183.9558294681382,180.10151589214783,182.1116506615318,934285
2024-03-01,182.1854248046875,183.53166381866728,180.6732010725394,181.1711264701632,271983
2024-03-04,183.97427368164062,184.26934805980093,182.18543738589455,182.72024352056332,293827
2024-03-05,185.75390625,187.3214439384794,184.30622724957016,184.41688373508234,360092
2024-03-06,185.9383087158203,186.58377132798032,183.21816641795093,185.06233093139528,314935
2024-03-07,187.59805297851562,189.396120048436,184.60128411427507,185.2467322903982,506490
2024-03-08,189.3500213623047,190.64094655986494,187.5058568870883,187.5058568870883,407826
2024-03-11,188.79676818847656,189.5344397318239,187.41364842314144,188.10520830580901,377119
2024-03-12,189.39613342285156,190.04158164455373,187.18313317223004,189.3500217621922,333813
2024-03-13,190.1337890625,191.28639365000532,189.07339341713273,189.35002024354694,324748
2024-03-14,191.97796630859375,192.4390110154496,190.2259964225415,190.50262324665502,349874
2024-03-15,192.99224853515625,194.7442184053214,191.37859926501397,191.37859926501397,1083249
2024-03-18,190.9636688232422,192.71562433883273,189.9954821236558,192.53120645525047,382531
2024-03-19,193.45330810546875,193.45330810546875,190.04159142191054,191.60914353147814,382177
2024-03-20,193.72991943359375,195.06694187781176,192.16238182800328,193.2227774515099,414272
2024-03-21,194.237060546875,194.8825231256478,191.6552246102244,194.37538114583234,330612
2024-03-22,192.4390106201172,194.32927234668165,191.8396453132154,193.77603307803204,342025
2024-03-25,193.3149871826172,194.42148009154877,191.79354685170057,192.85394247954537,301276
2024-03-26,193.40719604492188,194.37538273176028,192.30068875799753,193.54550226656704,334122
2024-03-27,194.42147827148438,195.48187388940235,193.63770947281986,193.63770947281986,374034
2024-03-28,193.361083984375,194.79031537113428,192.8078303420603,193.63771080553235,412786
2024-04-02,192.2545928955078,195.38966814137788,191.51692136544855,192.34680183676522,444770
2024-04-03,194.0065460205078,194.65200860138987,190.96366537479028,192.34679947668036,445238
2024-04-04,189.58055114746094,195.85071612248538,186.44546147072816,194.19096953054031,526723
2024-04-05,187.45974731445312,187.45974731445312,184.97012021272712,186.5376722557954,610349
2024-04-08,190.7792510986328,192.4390120522562,187.367534627959,187.55195251169494,473732
2024-04-09,187.8285675048828,189.76495516212577,186.35323890637585,188.5662389933563,342123
2024-04-10,185.70777893066406,188.93507735907448,184.18633865379743,188.56624160972012,505225
2024-04-11,187.36753845214844,188.84288155214782,185.43116501184053,185.7077918430904,469489
2024-04-12,186.99871826171875,191.05588305600293,186.07662881827176,188.65846488148205,454624
2024-04-15,187.9207763671875,190.13377645329942,186.81428351335157,186.99870138539757,349262
